Source,Destination,Flight Name,type,Status,Time,Actual_Time,Delay 
Mumbai,Ahmedabad (AMD),Blue Dart Aviation,D,0,2020-02-06 02:25:00,2020-02-06 02:26:00,1.0
Doha (DOH),Mumbai,Qatar Airways (Oneworld Livery),A,0,2020-02-06 02:30:00,2020-02-06 02:02:00,28.0
Mumbai,Amsterdam (AMS),KLM,D,0,2020-02-06 02:30:00,2020-02-06 03:07:00,37.0
Mumbai,Seoul (ICN),Korean Air,D,0,2020-02-06 02:30:00,2020-02-06 02:59:00,29.0
Mumbai,Hyderabad (HYD),IndiGo,D,0,2020-02-06 02:30:00,2020-02-06 02:28:00,2.0
Addis Ababa (ADD),Mumbai,Ethiopian Airlines,A,0,2020-02-06 02:35:00,2020-02-06 02:27:00,8.0
Mumbai,Hyderabad (HYD),SpiceJet,D,0,2020-02-06 02:35:00,2020-02-06 02:39:00,4.0
Abu Dhabi (AUH),Mumbai,Etihad,A,0,2020-02-06 02:40:00,2020-02-06 02:08:00,32.0
Mumbai,Bangkok (BKK),THAI Smile,D,0,2020-02-06 02:40:00,2020-02-06 02:50:00,10.0
Muscat (MCT),Mumbai,IndiGo,A,0,2020-02-06 02:45:00,2020-02-06 04:59:00,134.0
Mumbai,-,SpiceJet,D,0,2020-02-06 02:45:00,2020-02-06 03:01:00,16.0
Mumbai,Cairo (CAI),EgyptAir,D,0,2020-02-06 02:50:00,2020-02-06 02:57:00,7.0
Mumbai,Frankfurt (FRA),Lufthansa,D,0,2020-02-06 02:55:00,2020-02-06 03:17:00,22.0
Mumbai,London (LHR),Virgin Atlantic,D,0,2020-02-06 03:00:00,2020-02-06 03:14:00,14.0
Kuwait City (KWI),Mumbai,Jazeera Airways,A,0,2020-02-06 03:05:00,2020-02-06 02:24:00,41.0
Mumbai,Delhi (DEL),Blue Dart Aviation,D,0,2020-02-06 03:05:00,2020-02-06 03:04:00,1.0
Mumbai,Delhi (DEL),Vistara,D,0,2020-02-06 03:05:00,2020-02-06 03:10:00,5.0
Mumbai,Colombo (CMB),SriLankan Airlines,D,0,2020-02-06 03:10:00,2020-02-06 03:06:00,4.0
Mumbai,Bangkok (BKK),Etihad,D,0,2020-02-06 03:10:00,2020-02-06 03:21:00,11.0
London (LHR),Mumbai,Air India (Star Alliance Livery),A,0,2020-02-06 04:00:00,2020-02-06 04:54:00,54.0
Delhi (DEL),Mumbai,SpiceXpress,A,0,2020-02-06 04:00:00,2020-02-06 04:49:00,49.0
Mumbai,Doha (DOH),Qatar Airways (Oneworld Livery),D,0,2020-02-06 04:00:00,2020-02-06 04:19:00,19.0
Mumbai,Port Blair (IXZ),GoAir,D,0,2020-02-06 04:00:00,2020-02-06 04:06:00,6.0
Bengaluru (BLR),Mumbai,SpiceJet,A,0,2020-02-06 04:05:00,2020-02-06 04:10:00,5.0
Mumbai,Addis Ababa (ADD),Ethiopian Airlines,D,0,2020-02-06 04:05:00,2020-02-06 04:18:00,13.0
Mumbai,Kuwait City (KWI),Jazeera Airways,D,0,2020-02-06 04:05:00,2020-02-06 04:01:00,4.0
Mumbai,Bangkok (BKK),SpiceJet,D,0,2020-02-06 04:05:00,2020-02-06 04:10:00,5.0
Dubai (DXB),Mumbai,Air India,A,0,2020-02-06 04:10:00,2020-02-06 04:07:00,3.0
Delhi (DEL),Mumbai,Blue Dart Aviation,A,0,2020-02-06 04:10:00,2020-02-06 04:27:00,17.0
Victoria (SEZ),Mumbai,Air Seychelles,A,0,2020-02-06 04:15:00,2020-02-06 04:18:00,3.0
Sharjah (SHJ),Mumbai,Air Arabia,A,0,2020-02-06 04:15:00,2020-02-06 04:13:00,2.0
Doha (DOH),Mumbai,IndiGo,A,0,2020-02-06 04:15:00,2020-02-06 04:33:00,18.0
Mumbai,Dubai (DXB),Emirates (Expo 2020 - Opportunity Livery),D,0,2020-02-06 04:15:00,2020-02-06 04:36:00,21.0
Frankfurt (FRA),Mumbai,Lufthansa Cargo,A,0,2020-02-06 04:20:00,2020-02-06 04:24:00,4.0
Dar-es-Salaam (DAR),Mumbai,Air Tanzania,A,0,2020-02-06 04:20:00,2020-02-06 04:17:00,3.0
Abu Dhabi (AUH),Mumbai,IndiGo,A,0,2020-02-06 04:20:00,2020-02-06 04:21:00,1.0
Chennai (MAA),Mumbai,SpiceXpress,A,0,2020-02-06 04:20:00,2020-02-06 04:04:00,16.0
Ahmedabad (AMD),Mumbai,Blue Dart Aviation,A,0,2020-02-06 04:25:00,2020-02-06 04:35:00,10.0
Mumbai,Abu Dhabi (AUH),Etihad,D,0,2020-02-06 04:40:00,2020-02-06 04:43:00,3.0
Kannur (CNN),Mumbai,GoAir,A,0,2020-02-06 04:50:00,2020-02-06 04:25:00,25.0
Cochin (COK),Mumbai,IndiGo,A,0,2020-02-06 04:50:00,2020-02-06 04:41:00,9.0
Mumbai,Bengaluru (BLR),SpiceXpress,D,0,2020-02-06 04:50:00,2020-02-06 05:43:00,53.0
Delhi (DEL),Mumbai,GoAir,A,0,2020-02-06 04:55:00,2020-02-06 04:51:00,4.0
Bahrain (BAH),Mumbai,Gulf Air,A,0,2020-02-06 04:55:00,2020-02-06 04:33:00,22.0
Frankfurt (FRA),Mumbai,Air India,A,0,2020-02-06 04:55:00,2020-02-06 05:37:00,42.0
Mumbai,Goa (GOI),GoAir,D,0,2020-02-06 04:55:00,2020-02-06 04:55:00,0.0
Mumbai,Sharjah (SHJ),Air Arabia,D,0,2020-02-06 04:55:00,2020-02-06 05:15:00,20.0
Istanbul (ISL),Mumbai,Turkish Cargo,A,0,2020-02-06 05:00:00,2020-02-06 04:44:00,16.0
Mumbai,Kolkata (CCU),IndiGo,D,0,2020-02-06 05:00:00,2020-02-06 05:02:00,2.0
Mumbai,Goa (GOI),Air India,D,0,2020-02-06 05:05:00,2020-02-06 06:54:00,109.0
Mumbai,Kuwait City (KWI),IndiGo,D,0,2020-02-06 05:05:00,2020-02-06 05:14:00,9.0
Istanbul (IST),Mumbai,Turkish Airlines,A,0,2020-02-06 05:10:00,2020-02-06 05:07:00,3.0
Riyadh (RUH),Mumbai,IndiGo,A,0,2020-02-06 05:10:00,2020-02-06 05:26:00,16.0
Mumbai,Cochin (COK),GoAir,D,0,2020-02-06 05:10:00,2020-02-06 05:10:00,0.0
Mumbai,Bengaluru (BLR),Blue Dart Aviation,D,0,2020-02-06 05:10:00,2020-02-06 05:39:00,29.0
Ahmedabad (AMD),Mumbai,Air India,A,0,2020-02-06 05:15:00,2020-02-06 05:12:00,3.0
Mumbai,Vadodara (BDQ),IndiGo,D,0,2020-02-06 05:15:00,2020-02-06 05:28:00,13.0
Mumbai,Delhi (DEL),AirAsia,D,0,2020-02-06 05:20:00,2020-02-06 05:20:00,0.0
Mumbai,Jaipur (JAI),SpiceJet,D,0,2020-02-06 05:20:00,2020-02-06 05:29:00,9.0
Mumbai,Jaipur (JAI),IndiGo,D,0,2020-02-06 05:20:00,2020-02-06 05:21:00,1.0
Mumbai,Bengaluru (BLR),SpiceXpress,D,0,2020-02-06 05:20:00,2020-02-06 05:30:00,10.0
Goa (GOI),Mumbai,Air India,A,0,2020-02-06 05:25:00,2020-02-06 04:51:00,34.0
Hyderabad (HYD),Mumbai,IndiGo,A,0,2020-02-06 05:25:00,2020-02-06 05:16:00,9.0
Mumbai,Hyderabad (HYD),Blue Dart Aviation,D,0,2020-02-06 05:25:00,2020-02-06 05:48:00,23.0
Mumbai,Victoria (SEZ),Air Seychelles,D,0,2020-02-06 05:31:00,2020-02-06 05:40:00,9.0
Mumbai,Kolkata (CCU),SpiceJet,D,0,2020-02-06 05:31:00,2020-02-06 05:32:00,1.0
Mumbai,Delhi (DEL),Vistara,D,0,2020-02-06 05:31:00,2020-02-06 05:42:00,11.0
Nairobi (NBO),Mumbai,Kenya Airways,A,0,2020-02-06 05:35:00,2020-02-06 07:15:00,100.0
Mumbai,Ranchi (IXR),IndiGo,D,0,2020-02-06 05:35:00,2020-02-06 05:57:00,22.0
Bangkok (DMK),Mumbai,Thai Lion Air,A,0,2020-02-06 05:40:00,2020-02-06 05:52:00,12.0
Muscat (MCT),Mumbai,GoAir,A,0,2020-02-06 05:45:00,2020-02-06 05:12:00,33.0
Mumbai,Jaipur (JAI),GoAir,D,0,2020-02-06 05:45:00,2020-02-06 06:45:00,60.0
Mumbai,Hyderabad (HYD),SpiceJet,D,0,2020-02-06 05:45:00,2020-02-06 06:19:00,34.0
Mumbai,Bhopal (BHO),Air India,D,0,2020-02-06 05:45:00,2020-02-06 05:46:00,1.0
Mumbai,Dar-es-Salaam (DAR),Air Tanzania,D,0,2020-02-06 05:50:00,2020-02-06 06:01:00,11.0
Mumbai,Chennai (MAA),GoAir,D,0,2020-02-06 05:50:00,2020-02-06 06:12:00,22.0
Mumbai,Guwahati (GAU),SpiceJet,D,0,2020-02-06 05:55:00,2020-02-06 06:04:00,9.0
Mumbai,Chandigarh (IXC),Air India,D,0,2020-02-06 05:55:00,2020-02-06 06:27:00,32.0
Mumbai,Jammu (IXJ),SpiceJet,D,0,2020-02-06 05:55:00,2020-02-06 08:14:00,139.0
Mumbai,Bengaluru (BLR),GoAir,D,0,2020-02-06 06:00:00,2020-02-06 06:33:00,33.0
Mumbai,Delhi (DEL),GoAir,D,0,2020-02-06 06:00:00,2020-02-06 06:10:00,10.0
Mumbai,Rajkot (RAJ),Air India,D,0,2020-02-06 06:00:00,2020-02-06 06:38:00,38.0
Mumbai,Delhi (DEL),SpiceJet,D,0,2020-02-06 06:00:00,2020-02-06 06:09:00,9.0
Mumbai,Bengaluru (BLR),Vistara,D,0,2020-02-06 06:00:00,2020-02-06 06:07:00,7.0
Colombo (CMB),Mumbai,Air India,A,0,2020-02-06 06:05:00,2020-02-06 07:04:00,59.0
Mumbai,Nagpur (NAG),GoAir,D,0,2020-02-06 06:05:00,2020-02-06 06:08:00,3.0
Mumbai,Nagpur (NAG),Air India,D,0,2020-02-06 06:05:00,2020-02-06 06:29:00,24.0
Mumbai,Chennai (MAA),Vistara,D,0,2020-02-06 06:05:00,2020-02-06 06:14:00,9.0
Mumbai,Bengaluru (BLR),IndiGo,D,0,2020-02-06 06:05:00,2020-02-06 06:16:00,11.0
Mumbai,Delhi (DEL),IndiGo,D,0,2020-02-06 06:05:00,2020-02-06 06:30:00,25.0
Mumbai,Hyderabad (HYD),Air India,D,0,2020-02-06 06:10:00,2020-02-06 06:42:00,32.0
Mumbai,Kolkata (CCU),Air India,D,0,2020-02-06 06:10:00,2020-02-06 06:41:00,31.0
Mumbai,Hyderabad (HYD),Vistara,D,0,2020-02-06 06:10:00,2020-02-06 06:21:00,11.0
Mumbai,Chennai (MAA),IndiGo,D,0,2020-02-06 06:10:00,2020-02-06 06:37:00,27.0
Kuwait City (KWI),Mumbai,Kuwait Airways,A,0,2020-02-06 06:15:00,2020-02-06 05:37:00,38.0
Muscat (MCT),Mumbai,Air India,A,0,2020-02-06 06:15:00,2020-02-06 06:29:00,14.0
Mumbai,Bengaluru (BLR),Air India,D,0,2020-02-06 06:15:00,2020-02-06 06:36:00,21.0
Mumbai,Hyderabad (HYD),IndiGo,D,0,2020-02-06 06:15:00,2020-02-06 06:24:00,9.0
Hyderabad (HYD),Mumbai,IndiGo,A,0,2020-02-06 06:20:00,2020-02-06 06:05:00,15.0
Mumbai,Hyderabad (HYD),Lufthansa Cargo,D,0,2020-02-06 06:20:00,2020-02-06 06:49:00,29.0
Mumbai,Abu Dhabi (AUH),IndiGo,D,0,2020-02-06 06:20:00,2020-02-06 07:28:00,68.0
Doha (DOH),Mumbai,Qatar Cargo,A,0,2020-02-06 06:25:00,2020-02-06 05:21:00,64.0
Dubai (DXB),Mumbai,SpiceJet,A,0,2020-02-06 06:25:00,2020-02-06 07:00:00,35.0
Mumbai,Aurangabad (IXU),IndiGo,D,0,2020-02-06 06:25:00,2020-02-06 06:55:00,30.0
Mumbai,Hyderabad (HYD),SpiceJet,D,0,2020-02-06 06:25:00,2020-02-06 06:48:00,23.0
Ahmedabad (AMD),Mumbai,IndiGo,A,0,2020-02-06 06:30:00,2020-02-06 06:19:00,11.0
Mumbai,Bahrain (BAH),Gulf Air,D,0,2020-02-06 06:30:00,2020-02-06 06:34:00,4.0
Mumbai,Ahmedabad (AMD),Air India,D,0,2020-02-06 06:30:00,2020-02-06 07:01:00,31.0
Mumbai,Delhi (DEL),Vistara,D,0,2020-02-06 06:30:00,2020-02-06 06:58:00,28.0
Mumbai,Indore (IDR),IndiGo,D,0,2020-02-06 06:30:00,2020-02-06 06:52:00,22.0
Mumbai,Nairobi (NBO),Kenya Airways,D,0,2020-02-06 06:35:00,2020-02-06 08:58:00,143.0
Muscat (MCT),Mumbai,Oman Air,A,0,2020-02-06 06:40:00,2020-02-06 06:00:00,40.0
Abu Dhabi (AUH),Mumbai,Air India,A,0,2020-02-06 06:40:00,2020-02-06 07:02:00,22.0
Goa (GOI),Mumbai,SpiceJet,A,0,2020-02-06 06:40:00,2020-02-06 07:44:00,64.0
Ahmedabad (AMD),Mumbai,SpiceJet,A,0,2020-02-06 06:40:00,2020-02-06 05:56:00,44.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-06 06:40:00,2020-02-06 06:34:00,6.0
Nagpur (NAG),Mumbai,IndiGo,A,0,2020-02-06 06:45:00,2020-02-06 06:26:00,19.0
Mumbai,Delhi (DEL),IndiGo,D,0,2020-02-06 06:45:00,2020-02-06 07:32:00,47.0
Chennai (MAA),Mumbai,GoAir,A,0,2020-02-06 06:50:00,2020-02-06 06:44:00,6.0
Mumbai,Doha (DOH),Air India Express (Samai/Diya Livery),D,0,2020-02-06 06:50:00,2020-02-06 08:03:00,73.0
Mumbai,Patna (PAT),SpiceJet,D,0,2020-02-06 06:50:00,2020-02-06 07:14:00,24.0
Mumbai,Istanbul (IST),Turkish Airlines,D,0,2020-02-06 06:50:00,2020-02-06 07:25:00,35.0
Mumbai,Bangkok (DMK),Thai Lion Air,D,0,2020-02-06 06:50:00,2020-02-06 07:03:00,13.0
Jeddah (JED),Mumbai,SpiceJet,A,0,2020-02-06 06:55:00,2020-02-06 07:48:00,53.0
Sharjah (SHJ),Mumbai,Air India Express (Samai/Diya Livery),A,0,2020-02-06 06:55:00,2020-02-06 06:49:00,6.0
Mumbai,Kolkata (CCU),Vistara,D,0,2020-02-06 06:55:00,2020-02-06 07:06:00,11.0
Riyadh (RUH),Mumbai,SpiceJet,A,0,2020-02-06 07:00:00,2020-02-06 07:10:00,10.0
Mumbai,London (LHR),Air India (Star Alliance Livery),D,0,2020-02-06 07:00:00,2020-02-06 07:34:00,34.0
Mumbai,Bengaluru (BLR),Vistara,D,0,2020-02-06 07:00:00,2020-02-06 07:10:00,10.0
Hyderabad (HYD),Mumbai,Corendon Airlines,A,0,2020-02-06 07:05:00,2020-02-06 06:50:00,15.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-06 07:05:00,2020-02-06 07:08:00,3.0
Jaipur (JAI),Mumbai,IndiGo,A,0,2020-02-06 07:05:00,2020-02-06 06:28:00,37.0
Mumbai,Indore (IDR),Air India,D,0,2020-02-06 07:05:00,2020-02-06 07:20:00,15.0
Bengaluru (BLR),Mumbai,AirAsia,A,0,2020-02-06 07:10:00,2020-02-06 07:13:00,3.0
Bengaluru (BLR),Mumbai,SpiceJet,A,0,2020-02-06 07:10:00,2020-02-06 06:59:00,11.0
Mumbai,Guwahati (GAU),IndiGo,D,0,2020-02-06 07:10:00,2020-02-06 07:30:00,20.0
Addis Ababa (ADD),Mumbai,Ethiopian Airlines,A,0,2020-02-06 07:15:00,2020-02-06 06:54:00,21.0
Hyderabad (HYD),Mumbai,Air India,A,0,2020-02-06 07:15:00,2020-02-06 06:40:00,35.0
Chennai (MAA),Mumbai,IndiGo,A,0,2020-02-06 07:15:00,2020-02-06 07:20:00,5.0
Mumbai,Kuwait City (KWI),Kuwait Airways,D,0,2020-02-06 07:15:00,2020-02-06 07:38:00,23.0
Bengaluru (BLR),Mumbai,GoAir,A,0,2020-02-06 07:20:00,2020-02-06 07:28:00,8.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-06 07:20:00,2020-02-06 07:15:00,5.0
Mumbai,Delhi (DEL),SpiceJet,D,0,2020-02-06 07:20:00,2020-02-06 07:38:00,18.0
Abu Dhabi (AUH),Mumbai,Etihad,A,0,2020-02-06 07:25:00,2020-02-06 07:20:00,5.0
Mumbai,Chennai (MAA),SpiceJet,D,0,2020-02-06 07:25:00,2020-02-06 09:17:00,112.0
Mumbai,Ahmedabad (AMD),IndiGo,D,0,2020-02-06 07:25:00,2020-02-06 07:41:00,16.0
Mumbai,Bhopal (BHO),IndiGo,D,0,2020-02-06 07:25:00,2020-02-06 07:48:00,23.0
Kuwait City (KWI),Mumbai,Air India,A,0,2020-02-06 07:30:00,2020-02-06 08:04:00,34.0
Mumbai,Delhi (DEL),Air India,D,0,2020-02-06 07:30:00,2020-02-06 08:37:00,67.0
Mumbai,Delhi (DEL),Vistara,D,0,2020-02-06 07:30:00,2020-02-06 07:43:00,13.0
Mumbai,Ahmedabad (AMD),GoAir,D,0,2020-02-06 07:35:00,2020-02-06 07:53:00,18.0
Mumbai,Bengaluru (BLR),IndiGo,D,0,2020-02-06 07:35:00,2020-02-06 07:55:00,20.0
Chennai (MAA),Mumbai,SpiceJet,A,0,2020-02-06 07:40:00,2020-02-06 07:33:00,7.0
Cochin (COK),Mumbai,SpiceJet,A,0,2020-02-06 07:40:00,2020-02-06 07:42:00,2.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-06 07:45:00,2020-02-06 07:37:00,8.0
Mumbai,Varanasi (VNS),Corendon Airlines,D,0,2020-02-06 07:45:00,2020-02-06 08:08:00,23.0
Mumbai,Delhi (DEL),IndiGo,D,0,2020-02-06 07:45:00,2020-02-06 08:19:00,34.0
Mumbai,Kolkata (CCU),IndiGo,D,0,2020-02-06 07:45:00,2020-02-06 08:00:00,15.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-06 07:50:00,2020-02-06 07:52:00,2.0
Mumbai,Siliguri (IXB),SpiceJet,D,0,2020-02-06 07:50:00,2020-02-06 08:15:00,25.0
Mumbai,Bengaluru (BLR),AirAsia,D,0,2020-02-06 07:50:00,2020-02-06 08:11:00,21.0
Mumbai,Bhuj (BHJ),Alliance Air,D,0,2020-02-06 07:50:00,2020-02-06 08:05:00,15.0
Goa (GOI),Mumbai,GoAir,A,0,2020-02-06 07:55:00,2020-02-06 07:29:00,26.0
Delhi (DEL),Mumbai,AirAsia,A,0,2020-02-06 07:55:00,2020-02-06 07:54:00,1.0
Vadodara (BDQ),Mumbai,IndiGo,A,0,2020-02-06 07:55:00,2020-02-06 07:50:00,5.0
Mumbai,Lucknow (LKO),Air India,D,0,2020-02-06 07:55:00,2020-02-06 08:10:00,15.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-06 08:00:00,2020-02-06 07:58:00,2.0
Mumbai,Delhi (DEL),GoAir,D,0,2020-02-06 08:00:00,2020-02-06 08:24:00,24.0
Mumbai,Kozhikode (CCJ),Air India,D,0,2020-02-06 08:00:00,2020-02-06 08:21:00,21.0
Chennai (MAA),Mumbai,Air India,A,0,2020-02-06 08:10:00,2020-02-06 08:03:00,7.0
Mumbai,Thiruvananthapuram (TRV),SpiceJet,D,0,2020-02-06 08:10:00,2020-02-06 08:33:00,23.0
Bengaluru (BLR),Mumbai,Vistara,A,0,2020-02-06 08:15:00,2020-02-06 08:15:00,0.0
Hyderabad (HYD),Mumbai,IndiGo,A,0,2020-02-06 08:15:00,2020-02-06 08:07:00,8.0
Mumbai,Delhi (DEL),Air India,D,0,2020-02-06 08:15:00,2020-02-06 08:30:00,15.0
Mumbai,Bengaluru (BLR),IndiGo,D,0,2020-02-06 08:15:00,2020-02-06 08:28:00,13.0
Medina (MED),Mumbai,Saudia,A,0,2020-02-06 08:20:00,2020-02-06 08:24:00,4.0
Mumbai,Bengaluru (BLR),SpiceJet,D,0,2020-02-06 08:20:00,2020-02-06 08:53:00,33.0
Dubai (DXB),Mumbai,Emirates (Expo 2020 - Opportunity Livery),A,0,2020-02-06 08:25:00,2020-02-06 08:11:00,14.0
Bangkok (BKK),Mumbai,Air India,A,0,2020-02-06 08:25:00,2020-02-06 08:14:00,11.0
Mumbai,Dubai (DXB),Air India,D,0,2020-02-06 08:25:00,2020-02-06 09:01:00,36.0
Mumbai,Abu Dhabi (AUH),Etihad,D,0,2020-02-06 08:25:00,2020-02-06 09:03:00,38.0
Mumbai,Delhi (DEL),IndiGo,D,0,2020-02-06 08:25:00,2020-02-06 08:47:00,22.0
Kolkata (CCU),Mumbai,IndiGo,A,0,2020-02-06 08:30:00,2020-02-06 08:31:00,1.0
Mumbai,Dubai (DXB),IndiGo,D,0,2020-02-06 08:30:00,2020-02-06 08:45:00,15.0
Mumbai,Nagpur (NAG),IndiGo,D,0,2020-02-06 08:30:00,2020-02-06 09:09:00,39.0
Delhi (DEL),Mumbai,SpiceJet,A,0,2020-02-06 08:35:00,2020-02-06 08:35:00,0.0
Bengaluru (BLR),Mumbai,Air India,A,0,2020-02-06 08:35:00,2020-02-06 08:27:00,8.0
Chennai (MAA),Mumbai,SpiceJet,A,0,2020-02-06 08:35:00,2020-02-06 08:31:00,4.0
Mumbai,Chandigarh (IXC),GoAir,D,0,2020-02-06 08:35:00,2020-02-06 08:55:00,20.0
Mumbai,Siliguri (IXB),IndiGo,D,0,2020-02-06 08:35:00,2020-02-06 08:50:00,15.0
Hyderabad (HYD),Mumbai,SpiceJet,A,0,2020-02-06 08:40:00,2020-02-06 08:36:00,4.0
Chennai (MAA),Mumbai,IndiGo,A,0,2020-02-06 08:40:00,2020-02-06 08:46:00,6.0
Indore (IDR),Mumbai,IndiGo,A,0,2020-02-06 08:40:00,2020-02-06 08:19:00,21.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-06 08:40:00,2020-02-06 08:44:00,4.0
Mumbai,Delhi (DEL),AirAsia,D,0,2020-02-06 08:40:00,2020-02-06 09:05:00,25.0
Dubai (DXB),Mumbai,Air India,A,0,2020-02-06 08:45:00,2020-02-06 08:24:00,21.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-06 08:45:00,2020-02-06 08:57:00,12.0
Mumbai,Delhi (DEL),Air India,D,0,2020-02-06 08:45:00,2020-02-06 10:27:00,102.0
Mumbai,Delhi (DEL),Vistara,D,0,2020-02-06 08:45:00,2020-02-06 09:10:00,25.0
Rajkot (RAJ),Mumbai,Air India,A,0,2020-02-06 08:50:00,2020-02-06 09:01:00,11.0
Kolkata (CCU),Mumbai,SpiceJet,A,0,2020-02-06 08:50:00,2020-02-06 09:07:00,17.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-06 08:50:00,2020-02-06 08:46:00,4.0
Dubai (DXB),Mumbai,IndiGo,A,0,2020-02-06 08:50:00,2020-02-06 08:54:00,4.0
Mumbai,Patna (PAT),IndiGo,D,0,2020-02-06 08:50:00,2020-02-06 09:11:00,21.0
Ahmedabad (AMD),Mumbai,IndiGo,A,0,2020-02-06 08:55:00,2020-02-06 08:49:00,6.0
Mumbai,Doha (DOH),Qatar Cargo,D,0,2020-02-06 08:55:00,2020-02-06 09:27:00,32.0
Mumbai,Dhaka (DAC),SpiceJet,D,0,2020-02-06 08:55:00,2020-02-06 09:37:00,42.0
Mumbai,Hyderabad (HYD),IndiGo,D,0,2020-02-06 08:55:00,2020-02-06 09:12:00,17.0
Chennai (MAA),Mumbai,Vistara,A,0,2020-02-06 09:00:00,2020-02-06 08:56:00,4.0
Mumbai,Chennai (MAA),Air India,D,0,2020-02-06 09:00:00,2020-02-06 09:59:00,59.0
Mumbai,Chennai (MAA),Air India,D,0,2020-02-06 09:00:00,2020-02-06 09:33:00,33.0
Mumbai,Delhi (DEL),Air India,D,0,2020-02-06 09:00:00,2020-02-06 11:41:00,161.0
Delhi (DEL),Mumbai,Air India,A,0,2020-02-06 09:05:00,2020-02-06 09:19:00,14.0
Mumbai,Bengaluru (BLR),Vistara,D,0,2020-02-06 09:05:00,2020-02-06 09:15:00,10.0
Delhi (DEL),Mumbai,GoAir,A,0,2020-02-06 09:10:00,2020-02-06 09:07:00,3.0
Aurangabad (IXU),Mumbai,IndiGo,A,0,2020-02-06 09:15:00,2020-02-05 12:19:00,1256.0
Chennai (MAA),Mumbai,IndiGo,A,0,2020-02-06 09:15:00,2020-02-06 08:59:00,16.0
Mumbai,Jaisalmer (JSA),SpiceJet,D,0,2020-02-06 09:15:00,2020-02-06 09:50:00,35.0
Mumbai,Jodhpur (JDH),SpiceJet,D,0,2020-02-06 09:15:00,2020-02-06 09:55:00,40.0
Mumbai,Bengaluru (BLR),Air India,D,0,2020-02-06 09:15:00,2020-02-06 10:04:00,49.0
Delhi (DEL),Mumbai,SpiceJet,A,0,2020-02-06 09:20:00,2020-02-06 09:32:00,12.0
Mumbai,Coimbatore (CJB),SpiceJet,D,0,2020-02-06 09:20:00,2020-02-06 10:07:00,47.0
Mumbai,Chandigarh (IXC),IndiGo,D,0,2020-02-06 09:20:00,2020-02-06 10:19:00,59.0
Kozhikode (CCJ),Mumbai,Air India,A,0,2020-02-06 09:25:00,2020-02-06 09:19:00,6.0
Ahmedabad (AMD),Mumbai,Air India,A,0,2020-02-06 09:25:00,2020-02-06 09:51:00,26.0
Mumbai,Hubli (HBX),Air India,D,0,2020-02-06 09:25:00,2020-02-06 11:23:00,118.0
Mumbai,Porbandar (PBD),SpiceJet,D,0,2020-02-06 09:25:00,2020-02-06 09:46:00,21.0
Mumbai,Kolkata (CCU),IndiGo,D,0,2020-02-06 09:25:00,2020-02-06 09:42:00,17.0
Mumbai,Raipur (RPR),IndiGo,D,0,2020-02-06 09:25:00,2020-02-06 09:39:00,14.0
Bhopal (BHO),Mumbai,Air India,A,0,2020-02-06 09:30:00,2020-02-06 09:15:00,15.0
Goa (GOI),Mumbai,Air India,A,0,2020-02-06 09:30:00,2020-02-06 09:22:00,8.0
Mumbai,Dubai (DXB),SpiceJet,D,0,2020-02-06 09:30:00,2020-02-06 10:16:00,46.0
Mumbai,Delhi (DEL),IndiGo,D,0,2020-02-06 09:30:00,2020-02-06 09:52:00,22.0
Bengaluru (BLR),Mumbai,SpiceJet,A,0,2020-02-06 09:35:00,2020-02-06 09:29:00,6.0
Nagpur (NAG),Mumbai,Air India,A,0,2020-02-06 09:35:00,2020-02-06 09:38:00,3.0
Mumbai,Bengaluru (BLR),IndiGo,D,0,2020-02-06 09:35:00,2020-02-06 10:02:00,27.0
Hyderabad (HYD),Mumbai,Air India,A,0,2020-02-06 09:40:00,2020-02-06 10:14:00,34.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-06 09:40:00,2020-02-06 09:25:00,15.0
Mumbai,Chennai (MAA),IndiGo,D,0,2020-02-06 09:40:00,2020-02-06 10:13:00,33.0
Cochin (COK),Mumbai,GoAir,A,0,2020-02-06 09:45:00,2020-02-06 09:25:00,20.0
Jaipur (JAI),Mumbai,SpiceJet,A,0,2020-02-06 09:45:00,2020-02-06 09:40:00,5.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-06 09:45:00,2020-02-06 09:44:00,1.0
Mumbai,Chennai (MAA),Vistara,D,0,2020-02-06 09:45:00,2020-02-06 10:10:00,25.0
Coimbatore (CJB),Mumbai,IndiGo,A,0,2020-02-06 09:50:00,2020-02-06 09:30:00,20.0
Kolkata (CCU),Mumbai,IndiGo,A,0,2020-02-06 09:50:00,2020-02-06 09:53:00,3.0
Mumbai,Delhi (DEL),GoAir,D,0,2020-02-06 09:50:00,2020-02-06 10:25:00,35.0
Mumbai,Patna (PAT),Air India,D,0,2020-02-06 09:50:00,2020-02-06 10:33:00,43.0
